     HA   CA   H   N   C   CB
      
C -0.006390052105747586 0.022493621933196446 00.000000000 00.000000000 0.07888167784344817 0.011539570431913023
N -0.020784063916929076 0.027230020930340063 00.000000000 00.000000000 -0.04270355724143434 -0.03587333893352202
O -0.03548127599796249 0.04521601690301778 00.000000000 00.000000000 -0.13869243914822216 0.04548876053164958
