     HA   CA   H   N   C   CB
       
ALA CB 00.000000000 -2.952995772066889 00.000000000 00.000000000 00.000000000 -3.40554410904093e-10
ALA HB1 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ALA HB2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ALA HB3 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG CB 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 6.12374826595061e-12
ARG CG 00.000000000 1.2057644488760133 00.000000000 0.9266174947149769 00.000000000 00.000000000
ARG CD 00.000000000 0.896332996900692 00.000000000 00.000000000 00.000000000 0.5235877242823348
ARG NE -0.04307008063682772 -2.937882354684727 00.000000000 0.008143767932900222 -0.22318782278571947 -3.481821879058223
ARG CZ 00.000000000 1.2455036565507893 00.000000000 00.000000000 00.000000000 1.5383603738436906
ARG NH1 0.007222898081473390 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG NH2 0.007222898081473390 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG HB1 0.08242721698936985 -1.7500695499502756 0.0066275196552895935 -1.6323534752883406 0.0027558347913328716 1.4861203878404345
ARG HB2 0.08242721698936985 -1.7500695499502756 0.0066275196552895935 -1.6323534752883406 0.0027558347913328716 1.4861203878404345
ARG HG1 -0.026402978945370824 -0.366162555255033 -0.04126495008228617 -0.82986865089164 0.03770642281104944 -0.16143065623902073
ARG HG2 -0.026402978945370824 -0.366162555255033 -0.04126495008228617 -0.82986865089164 0.03770642281104944 -0.16143065623902073
ARG HD1 -0.011529758136170824 0.26447476394642716 0.013431429517663584 -0.38811013132847577 -0.033012110795002735 -0.26501083634437655
ARG HD2 -0.011529758136170824 0.26447476394642716 0.013431429517663584 -0.38811013132847577 -0.033012110795002735 -0.26501083634437655
ARG HE -0.00877654255879794 1.2363756719355448 -0.010391711256876079 -0.41496193027208234 0.09623250882194564 1.095051913791489
ARG 1HH1 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG 2HH1 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG 1HH2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ARG 2HH2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ASN CB 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 1.616954623713805e-9
ASN CG -0.2055833642499241 -13.792553184495624 00.000000000 -2.625154331749198 00.000000000 -2.296502897177011
ASN OD1 -0.030879040001186242 5.049210013812169 -0.06255007196496 -0.2044881719899486 -0.34340366775773434 00.000000000
ASN ND2 00.000000000 4.1365290146167455 00.000000000 0.13336240040242103 00.000000000 1.7820638302071508
ASN HB1 0.11043738169168474 0.8356952459330377 0.023332499575867374 -1.2967543245306346 0.13570903989071775 00.000000000
ASN HB2 0.11043738169168474 0.8356952459330377 0.023332499575867374 -1.2967543245306346 0.13570903989071775 00.000000000
ASN 1HD2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ASN 2HD2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
ASP CB 00.000000000 6.324161640909469 00.000000000 -3.7394495708054833 00.000000000 -1.0584593204795463e-9
ASP CG 00.000000000 -6.211962873450218 0.06209962514135954 4.894899968888551 00.000000000 0.48678732871498287
ASP OD1 -0.107013008739471830 1.69590660360853960 -0.0642183235787118375 -2.91338382741887480 -0.183628020064352590 0.08793092614327755
ASP OD2 -0.107013008739471830 1.69590660360853960 -0.0642183235787118375 -2.91338382741887480 -0.183628020064352590 0.08793092614327755
ASP HB1 0.12922141303384846 -1.5211492712295187 0.025576675464271947 -0.19319929928786966 0.015515135208019008 00.000000000
ASP HB2 0.12922141303384846 -1.5211492712295187 0.025576675464271947 -0.19319929928786966 0.015515135208019008 00.000000000
CYS CB 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 -1.983981330240248e-9
CYS SG 00.000000000 00.000000000 -0.031116874719588843 -1.091978618527905 -0.2371536571836883 00.000000000
CYS HB1 00.000000000 00.000000000 0.0038454678487745094 -2.291998679736468 0.05563859728838064 00.000000000
CYS HB2 00.000000000 00.000000000 0.0038454678487745094 -2.291998679736468 0.05563859728838064 00.000000000
CYS HG 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 -5.319240631740463
GLN CB 00.000000000 00.000000000 00.000000000 -4.666852215211327 00.000000000 -1.4757946920495647e-12
GLN CG 00.000000000 -0.6809088461834546 00.000000000 -4.206825183231563 00.000000000 17.40461721386233
GLN CD 00.000000000 3.555244527203183 00.000000000 6.8574291946204005 00.000000000 -13.574812750004053
GLN OE1 -0.025323674494287386 -0.9923630442576259 -0.0871655124424936 -2.7980263301806576 0.011761859715964962 4.460106762162156
GLN NE2 0.006326775326805465 -1.0014082522253884 00.000000000 -2.03349000952549 -0.01817171628614735 3.8568236153662294
GLN HB1 0.0492539585676924 -2.0746532526587265 0.004416719091755593 -0.3232134822923005 -0.12727559404842242 9.078310549637012
GLN HB2 0.0492539585676924 -2.0746532526587265 0.004416719091755593 -0.3232134822923005 -0.12727559404842242 9.078310549637012
GLN HG1 -0.034092863033189647 0.756600075463939 0.025548357772426665 0.5680004043523925 -0.006994968776517489 -9.013213593594433
GLN HG2 -0.034092863033189647 0.756600075463939 0.025548357772426665 0.5680004043523925 -0.006994968776517489 -9.013213593594433
GLN 1HE2 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000 00.000000000
