     HA   CA   H   N   C   CB
      
phi 0.4869645026675389 0.4210928367178942 0.2481798625512456 0.2672705675915349 0.11086426377315503 00.000000000
psi 0.19179310958641685 0.2993306792463664 -0.03986671948435444 0.17994733985194744 0.16662298255555721 00.000000000
xi1 0.024800372854789976 0.09317545309036121 -0.2534056137819145 0.15793262628652308 0.3974092751264665 00.000000000
