     HA   CA   H   N   C   CB
       
N i-1 0.09458343262038402 -0.5544303826594218 -0.4471598866115911 -0.7243069170766009 0.07284989885385121 00.000000000
CA i-1 00.000000000 -0.5879711913800925 0.7478920544177534 00.000000000 -1.224134849970465 00.000000000
HA i-1 0.11091602282861927 -1.7344233385257255 -1.1927257177512558 -3.851100807441945 -0.21057184741534235 00.000000000
C i-1 00.000000000 4.417598331291629 00.000000000 12.289088018930878 00.000000000 00.000000000
O i-1 -0.33647749257080006 -1.0683438493302009 00.000000000 -2.213275571659232 -0.1523010720865974 00.000000000
N i 00.000000000 00.000000000 00.000000000 3.1370914002708256e-11 00.000000000 00.000000000
H i -0.16145165663207636 3.316358832301746 3.3557709637806877e-12 17.425072041304507 0.329924700183343 00.000000000
CA i 00.000000000 -4.684754119551047e-10 00.000000000 -17.537498028638502 00.000000000 00.000000000
HA i -2.3412627291513675e-12 6.924340308526603 0.02289697193229178 8.113296258333689 00.000000000 00.000000000
C i 00.000000000 7.338211980338534 0.5541974700170443 13.520979739482538 -3.5998017262418266e-12 00.000000000
O i 0.08844035358417561 4.237759128921202 -0.97634483726707 3.520268288413637 00.000000000 00.000000000
N i+1 00.000000000 -1.5640085528214027 -0.956819696615238 1.2158710324857218 00.000000000 00.000000000
H i+1 0.08434031280909238 0.8553683477946832 00.000000000 3.9160927511627737 00.000000000 00.000000000
CA i+1 0.04041048865951061 1.1529370606573275 0.45303675591902337 -3.3421417756957466 -1.0775828424432052 00.000000000
HA i+1 0.026480665451261265 -0.012472589166378181 -0.04565910644671482 0.636152128229131 -0.19480208321709894 00.000000000
C i+1 0.1128939164079461 0.5140263420104244 -0.05226082368104785 -0.11607149810050761 -0.8584101792193991 00.000000000
