     HA   CA   H   N   C   CB
         
H i HA i -0.2214682765535422 -0.888187016468569 0.08267403703686352 15.362310073358444 2.247547339695257 -1.2830161705228578
H i C i 0.4930010878020026 -3.029694858424615 0.3890784372798682 -1.1808348615473288 -0.307684995561463 1.4756033170102174
H i CB i 0.13377769905984246 0.30264706012233333 0.4440002713890879 4.081918939995111 -0.5314512825133166 -0.6099088628638768
C i-1 HA i -0.2154072734169354 -0.8475572829249206 -0.11335646380780223 5.402337243634465 1.4404024894148568 0.33321840273462944
C i-1 C i 0.6818754718048502 -4.689470363739799 -0.7543884671732791 -7.8384600414319925 -1.814358349946232 1.8733443492494692
C i-1 CB i 0.14068411380220833 -0.8346159079461141 -0.14683283101495548 -0.2760127178131701 0.6323280158207454 -1.3473991309252182
O i HA i 0.15969030478477225 -7.47134718014126 0.1452902442026825 -2.816775108955601 -1.6419929739925025 0.08771179308808592
O i N i -0.42633620412655876 2.5314091629688233 0.5965417565415274 4.253000878567992 1.9018311008898374 -0.44789618104014656
O i CB i 0.02513934400166427 0.5052453187584026 0.09020186896041131 1.207572003994604 0.19604900874107262 1.1673934850078072
N i+1 HA i 0.14155694704968916 -6.681822645363454 0.15918441524616547 -5.632163252883028 -0.48340106941552424 0.47971380552897513
N i+1 N i -0.2163120960143443 0.6344787749398422 -0.1759357217329593 1.1392578273525422 1.1263421469546253 -2.3201112359196077
N i+1 CB i -0.039065060639757315 0.055834514436825536 -0.1242129840021778 -1.2543932015909187 -0.003304525282710898 1.1357715440028657
O i-1 HA i-1 -0.15911998396338192 0.9494396222482122 -0.5356182615598611 -1.1886686110304185 -0.48189713033383175 -0.811317442031375
O i-1 N i-1 -0.2131570971965314 -0.09861868242596745 -0.4063371956558124 -1.2741977529426078 0.1396863850633606 -0.18354133648998142
O i-1 CB i-1 -0.027351401372029696 0.04617239160831982 0.013720870473537088 -2.39752170441272 0.1558973082884748 0.1293611400126593
N i HA i-1 -0.20347604771584807 3.032056650547966 1.545271024695995 -3.371890766064289 0.18205637734252567 -1.5402011082484997
N i N i-1 -0.15522004866133776 0.5466351363781885 0.5755507898986715 -0.9768443730253786 0.38721302599435903 0.23174618400899696
N i CB i-1 0.012786454314547243 -0.002169002621752834 -0.03960152211525132 2.201794882233337 -0.10879695529877698 -0.16965514278746915
CG i HA i 0.139097168706314 -0.7516061427717996 0.014913683159169046 0.6747214007979185 0.02816299465842513 -0.33227379398162993
CG i N i -0.08699056258888174 0.014051792432449682 0.1641344683166295 2.869718968496407 -0.1173793096921285 0.15915225347654874
CG i C i -0.10474518969346881 0.10060162302430882 -0.0851840882424156 1.7853786829827238 0.09128584854132199 -0.2362626048797246
CG i C i-1 0.008699093326617368 -0.06182736637026813 -0.06730542737080822 0.39756226245431897 0.03017090238934607 -0.005528614785811281
CG i N i+1 0.039709294501019114 -0.13678300918622174 0.04948065703684336 -0.2214111862056776 0.057831129925149834 0.08769038476749609
CG i-1 CA i 0.004635442338146911 -0.0020554283278408285 0.012239617182364102 -0.15149450345652676 -0.009294903044530753 0.00870165574407168
CG i+1 CA i 0.0024693639997116082 0.018100254281121164 -0.004509306585396947 0.03034381255164894 -0.03472408507565971 0.003005339183287569
CA i-1 CA i+1 -0.09570939426350894 0.7566573439930392 -0.020254433870681206 -1.030558212636603 0.6893195350562127 1.0914845699772942
