     HA   CA   H   N   C   CB
      
phi 0.42457002271429495 0.48510895733095405 00.000000000 00.000000000 -0.014876712130891269 0.536487447124344
psi 0.17824716082002115 0.4785853713227013 00.000000000 00.000000000 0.15203887119417203 0.7958329515018115
xi1 0.04188873988465844 0.07808470604343953 00.000000000 00.000000000 0.4409301086974361 0.08607697591239964
