firuza,Netlib-C,gpu,60,0.752,0.749,0.745,0.742,0.748
firuza,Netlib-C,gpu,80,1.301,1.302,1.298,1.295,1.289
firuza,Netlib-C,gpu,100,2.299,2.283,2.304,2.291,2.290
firuza,Netlib-C,gpu,120,3.782,3.793,3.762,3.771,3.781
firuza,Netlib-C,gpu,140,5.879,5.888,5.864,5.890,5.852
firuza,Netlib-C,gpu,160,8.619,8.688,8.628,8.673,8.641
firuza,Netlib-F,gpu,40,0.506,0.509,0.506,0.515,0.508
firuza,Netlib-F,gpu,60,0.755,0.758,0.754,0.761,0.753
firuza,Netlib-F,gpu,80,1.331,1.326,1.322,1.325,1.321
firuza,Netlib-F,gpu,100,2.348,2.364,2.355,2.341,2.341
firuza,Netlib-F,gpu,120,3.874,3.901,3.885,3.878,3.872
firuza,Netlib-F,gpu,140,6.079,6.074,6.040,6.072,6.045
firuza,Netlib-F,gpu,160,8.912,8.984,8.904,8.950,8.924
firuza,Netlib-C,opencl00,40,0.165,0.166,0.159,0.160,0.159
firuza,Netlib-C,opencl00,60,0.300,0.301,0.302,0.301,0.303
firuza,Netlib-C,opencl00,80,0.621,0.623,0.629,0.624,0.620
firuza,Netlib-C,opencl00,100,1.197,1.192,1.196,1.187,1.201
firuza,Netlib-C,opencl00,120,2.081,2.081,2.099,2.085,2.072
firuza,Netlib-C,opencl00,140,3.308,3.318,3.322,3.324,3.312
firuza,Netlib-C,opencl00,160,4.956,4.971,4.951,4.973,4.967
firuza,Netlib-F,opencl00,40,0.162,0.159,0.159,0.160,0.161
firuza,Netlib-F,opencl00,60,0.306,0.308,0.310,0.310,0.309
firuza,Netlib-F,opencl00,80,0.646,0.645,0.644,0.665,0.644
firuza,Netlib-F,opencl00,100,1.242,1.255,1.263,1.249,1.249
firuza,Netlib-F,opencl00,120,2.169,2.169,2.172,2.169,2.169
firuza,Netlib-F,opencl00,140,3.484,3.546,3.466,3.477,3.475
firuza,Netlib-F,opencl00,160,5.227,5.200,5.188,5.215,5.173
firuza,PATHSAMPLE,native,pfold.0.small,10.98,11.00,10.97,11.02,11.08
firuza,PATHSAMPLE,native,pfold.1.small,9.25,9.27,9.35,9.16,9.39
firuza,PATHSAMPLE,native,pfold.2.small,6.52,6.80,6.52,6.55,6.56
firuza,PATHSAMPLE,native,pfold.0.large,70.51,70.43,69.89,70.03,70.53
firuza,PATHSAMPLE,native,pfold.1.large,55.07,54.26,54.42,54.15,54.17
firuza,PATHSAMPLE,native,pfold.2.large,27.19,27.62,27.24,27.14,27.30
firuza,PATHSAMPLE,native,ngt.0.small,61.64,61.80,62.26,61.72,61.22
firuza,PATHSAMPLE,native,ngt.1.small,62.62,61.17,61.32,61.49,60.94
firuza,PATHSAMPLE,native,ngt.2.small,61.30,61.08,61.79,61.10,61.38
firuza,PATHSAMPLE,native,ngt.0.large,85.23,83.03,82.67,83.17,82.83
firuza,PATHSAMPLE,native,ngt.1.large,83.86,82.08,89.41,82.70,83.39
firuza,PATHSAMPLE,native,ngt.2.large,82.59,82.81,82.71,82.64,83.78
firuza,PATHSAMPLE,mkl,pfold.0.small,6.52,6.16,6.21,6.38,6.26
firuza,PATHSAMPLE,mkl,pfold.1.small,5.85,5.79,5.83,5.79,5.79
firuza,PATHSAMPLE,mkl,pfold.2.small,6.16,6.10,6.62,6.10,6.11
firuza,PATHSAMPLE,mkl,pfold.0.large,26.09,25.71,25.92,26.22,25.99
firuza,PATHSAMPLE,mkl,pfold.1.large,22.52,22.45,22.44,22.54,22.14
firuza,PATHSAMPLE,mkl,pfold.2.large,27.12,26.74,27.00,27.09,26.82
firuza,PATHSAMPLE,mkl,ngt.0.small,60.31,60.34,59.98,59.65,59.96
firuza,PATHSAMPLE,mkl,ngt.1.small,63.05,62.39,59.89,60.12,59.64
firuza,PATHSAMPLE,mkl,ngt.2.small,62.38,59.90,59.84,59.86,60.03
firuza,PATHSAMPLE,mkl,ngt.0.large,69.87,70.02,69.35,69.00,69.50
firuza,PATHSAMPLE,mkl,ngt.1.large,69.32,69.43,71.12,69.00,71.45
firuza,PATHSAMPLE,mkl,ngt.2.large,69.56,69.87,68.54,69.68,69.75
firuza,PATHSAMPLE,gpu,pfold.0.small,18.94,18.92,18.83,18.85,18.94
firuza,PATHSAMPLE,gpu,pfold.1.small,17.46,17.46,17.52,17.76,17.58
firuza,PATHSAMPLE,gpu,pfold.2.small,13.16,13.20,13.13,13.22,13.31
firuza,PATHSAMPLE,gpu,pfold.0.large,146.64,146.40,147.00,146.68,146.77
firuza,PATHSAMPLE,gpu,pfold.1.large,133.04,132.79,133.12,133.01,133.07
firuza,PATHSAMPLE,gpu,pfold.2.large,91.19,90.97,90.82,91.12,90.84
firuza,PATHSAMPLE,gpu,ngt.0.small,65.34,65.37,65.38,65.84,65.40
firuza,PATHSAMPLE,gpu,ngt.1.small,65.69,66.13,65.62,65.29,65.76
firuza,PATHSAMPLE,gpu,ngt.2.small,67.08,65.02,65.32,69.52,65.24
firuza,PATHSAMPLE,gpu,ngt.0.large,123.26,123.05,122.90,122.66,122.81
firuza,PATHSAMPLE,gpu,ngt.1.large,122.16,123.39,122.06,122.26,122.34
firuza,PATHSAMPLE,gpu,ngt.2.large,122.34,122.51,121.93,122.21,123.11
firuza,PATHSAMPLE,opencl00,pfold.0.small,10.98,10.97,10.92,10.91,11.14
firuza,PATHSAMPLE,opencl00,pfold.1.small,9.37,9.15,9.45,9.14,9.19
firuza,PATHSAMPLE,opencl00,pfold.2.small,6.48,6.63,6.41,6.48,6.51
firuza,PATHSAMPLE,opencl00,pfold.0.large,70.16,70.38,70.34,70.41,70.04
firuza,PATHSAMPLE,opencl00,pfold.1.large,53.98,54.22,53.90,54.39,54.27
firuza,PATHSAMPLE,opencl00,pfold.2.large,27.97,27.03,27.01,27.12,27.22
firuza,PATHSAMPLE,opencl00,ngt.0.small,62.67,61.09,61.66,61.12,60.97
firuza,PATHSAMPLE,opencl00,ngt.1.small,61.06,62.32,60.75,60.94,61.09
firuza,PATHSAMPLE,opencl00,ngt.2.small,61.14,61.14,61.37,64.52,60.88
firuza,PATHSAMPLE,opencl00,ngt.0.large,82.61,82.59,82.94,82.55,84.50
firuza,PATHSAMPLE,opencl00,ngt.1.large,84.79,82.43,82.28,81.98,82.36
firuza,PATHSAMPLE,opencl00,ngt.2.large,82.43,82.31,83.77,82.61,82.14
