monaco,bfs,opencl00,eu-2005,13.9986,14.8966,15.3928,15.3705,14.871
monaco,bfs,sparsex,roadNet-CA,,,,,
monaco,bfs,sparsex,kron,3.02308,3.404,3.17303,3.30012,3.34456
monaco,bfs,sparsex,in-2004,,,,,
monaco,bfs,sparsex,ljournal-2008,,,,,
monaco,bfs,sparsex,USA-road-d.E,,,,,
monaco,bfs,sparsex,higgs-twitter,,,,,
monaco,bfs,sparsex,Si5H12,,,,,
monaco,bfs,sparsex,com-Youtube,,,,,
monaco,bfs,sparsex,erdos,6.65648,5.24792,6.18417,5.83295,5.59481
monaco,bfs,sparsex,eu-2005,,,,,
monaco,NPB,native,S,0.06,0.06,0.05,0.05,0.06
monaco,NPB,native,W,0.34,0.34,0.34,0.28,0.28
monaco,NPB,native,A,1.33,1.38,1.33,1.41,1.36
monaco,NPB,native,B,107.09,107.18,107.49,107.04,107.23
monaco,NPB,native,C,310.73,309.15,309.20,309.79,310.58
monaco,NPB,native,D,18200.52,18205.52,18160.97,,
monaco,NPB,mkl,S,0.06,0.06,0.06,0.06,0.06
monaco,NPB,mkl,W,0.08,0.09,0.09,0.09,0.08
monaco,NPB,mkl,A,0.27,0.20,0.28,0.24,0.28
monaco,NPB,mkl,B,15.36,16.19,16.38,13.79,13.66
monaco,NPB,mkl,C,37.36,38.74,42.01,42.35,42.40
monaco,NPB,mkl,D,1236.04,1972.39
monaco,NPB,gpu,S,0.46,0.42,0.42,0.43,0.41
monaco,NPB,gpu,W,1.16,1.16,1.15,1.16,1.16
monaco,NPB,gpu,A,3.27,3.29,3.28,3.29,3.31
monaco,NPB,gpu,B,116.81,123.98,115.19,117.73,120.07
monaco,NPB,gpu,C,305.04,308.06,314.04,326.97,325.09
monaco,NPB,gpu,D,,
monaco,NPB,opencl00,S,0.08,0.07,0.07,0.07,0.07
monaco,NPB,opencl00,W,0.27,0.27,0.27,0.27,0.27
monaco,NPB,opencl00,A,0.78,0.78,0.79,0.78,0.78
monaco,NPB,opencl00,B,27.61,27.62,27.62,27.61,27.60
monaco,NPB,opencl00,C,72.90,72.92,72.91,72.89,72.90
monaco,NPB,opencl00,D,,
monaco,NPB,sparsex,S,1.29,1.28,1.28,1.28,1.28
monaco,NPB,sparsex,W,1.84,1.81,1.79,1.75,1.75
monaco,NPB,sparsex,A,1.99,1.86,1.91,2.00,1.90
monaco,NPB,sparsex,B,15.19,15.30,15.36,15.21,15.25
monaco,NPB,sparsex,C,38.49,37.86,38.00,37.96,38.52
monaco,NPB,sparsex,D,37809.04,32669.57
monaco,PageRank,native,roadNet-CA,47.1694,47.1622,47.1615,47.1559,47.1153
monaco,PageRank,native,kron,7.66707,7.65734,7.64576,7.61779,7.61819
monaco,PageRank,native,in-2004,51.5264,51.5109,51.5151,51.509,51.5063
monaco,PageRank,native,ljournal-2008,433.018,432.936,432.794,432.906,432.924
monaco,PageRank,native,USA-road-d.E,96.411,96.3921,96.3872,96.3984,96.3994
monaco,PageRank,native,higgs-twitter,57.209,57.2099,57.2061,57.2104,57.2015
monaco,PageRank,native,Si5H12,1.23347,1.23306,1.23291,1.23294,1.23325
monaco,PageRank,native,com-Youtube,43.7289,43.7277,43.7173,43.7161,43.7201
monaco,PageRank,native,erdos,11.5351,11.5301,11.5292,11.5338,11.5278
monaco,PageRank,native,eu-2005,48.5353,48.5363,48.5204,48.5178,48.5233
monaco,PageRank,mkl,roadNet-CA,31.2142,29.9577,30.1304,30.1018,30.0867
monaco,PageRank,mkl,kron,6.70088,6.48025,6.48552,6.52322,6.52253
monaco,PageRank,mkl,in-2004,28.5573,24.3136,24.2181,24.2174,24.2187
monaco,PageRank,mkl,ljournal-2008,147.856,147.467,147.403,147.398,147.41
monaco,PageRank,mkl,USA-road-d.E,56.5487,55.8453,55.8766,55.8254,55.8063
monaco,PageRank,mkl,higgs-twitter,17.1206,16.5735,16.5712,16.5721,16.5592
monaco,PageRank,mkl,Si5H12,0.36831,0.34023,0.344213,0.342494,0.342612
monaco,PageRank,mkl,com-Youtube,23.6543,23.5429,23.5208,23.6507,23.6673
monaco,PageRank,mkl,erdos,9.41778,9.14933,9.14414,9.1701,9.17009
monaco,PageRank,mkl,eu-2005,21.0385,17.2602,16.5238,16.5348,16.8001
monaco,PageRank,gpu,roadNet-CA,44.1087,41.3155,38.6217,41.1837,38.6143
monaco,PageRank,gpu,kron,12.6084,11.7675,12.3931,14.0804,12.1751
monaco,PageRank,gpu,in-2004,38.4866,32.3873,31.7937,32.068,30.0216
monaco,PageRank,gpu,ljournal-2008,131.203,128.462,131.714,128.437,128.453
monaco,PageRank,gpu,USA-road-d.E,81.1453,68.8171,68.8172,68.7982,68.818
monaco,PageRank,gpu,higgs-twitter,18.2794,17.3316,15.2983,14.9069,14.7886
monaco,PageRank,gpu,Si5H12,4.91834,4.02993,4.03049,4.02836,4.0286
monaco,PageRank,gpu,com-Youtube,23.1392,22.3163,22.3156,22.3192,22.3123
monaco,PageRank,gpu,erdos,12.922,12.0104,12.0089,12.0153,11.4894
monaco,PageRank,gpu,eu-2005,27.7054,25.9139,21.3908,21.6957,21.4233
monaco,PageRank,opencl00,roadNet-CA,46.7346,45.1446,45.1374,45.1391,45.1473
monaco,PageRank,opencl00,kron,8.35948,7.91656,8.19781,11.4689,11.4905
monaco,PageRank,opencl00,in-2004,46.2801,42.816,42.795,42.7962,42.7805
monaco,PageRank,opencl00,ljournal-2008,195.351,193.007,193.023,193.019,193.005
monaco,PageRank,opencl00,USA-road-d.E,76.0321,75.0822,75.0779,75.0894,86.5885
monaco,PageRank,opencl00,higgs-twitter,28.9143,28.3116,27.8559,26.2359,26.2345
monaco,PageRank,opencl00,Si5H12,1.59736,1.06989,1.0705,1.06953,1.06999
monaco,PageRank,opencl00,com-Youtube,35.558,36.1382,32.1626,30.2945,30.2948
monaco,PageRank,opencl00,erdos,12.1504,11.5526,13.9061,11.512,11.5137
monaco,PageRank,opencl00,eu-2005,39.8062,38.9716,34.472,34.4706,34.4696
monaco,parboil-spmv,native,small,0.001051,0.001113,0.001091,0.001074,0.001075
monaco,parboil-spmv,native,medium,0.016547,0.016419,0.016509,0.016571,0.016392
monaco,parboil-spmv,native,large,0.256884,0.256147,0.256517,0.256220,0.256414
monaco,parboil-spmv,mkl,small,0.001138,0.001131,0.001177,0.001090,0.001140
monaco,parboil-spmv,mkl,medium,0.016470,0.016429,0.016622,0.016547,0.016473
monaco,parboil-spmv,mkl,large,0.254449,0.067602,0.056171,0.075686,0.061114
monaco,parboil-spmv,gpu,small,1.118760,0.808385,0.813639,0.811115,0.796505
monaco,parboil-spmv,gpu,medium,0.858704,0.866010,0.856969,0.871754,0.859151
monaco,parboil-spmv,gpu,large,0.883946,0.895363,0.943162,0.960096,0.917109
monaco,parboil-spmv,opencl00,small,0.464312,0.315400,0.304374,0.315467,0.304183
monaco,parboil-spmv,opencl00,medium,0.334982,0.314301,0.294375,0.319049,0.302106
monaco,parboil-spmv,opencl00,large,0.562089,0.527857,0.528710,0.584328,0.527537
monaco,parboil-spmv,sparsex,small,12.123890,11.257731,11.235012,11.344768,11.273620
monaco,parboil-spmv,sparsex,medium,15.018708,15.108067,15.094839,15.152611,14.889727
monaco,parboil-spmv,sparsex,large,2.491745,2.329987,2.448947,2.259663,2.332133
monaco,Netlib-C,native,40,0.198,0.199,0.201,0.198,0.199
monaco,Netlib-C,native,60,1.019,1.016,1.014,1.021,1.020
monaco,Netlib-C,native,80,2.608,2.601,2.605,2.607,2.613
monaco,Netlib-C,native,100,5.605,5.587,5.600,5.588,5.608
monaco,Netlib-C,native,120,12.061,12.119,12.029,12.068,12.087
monaco,Netlib-C,native,140,22.625,22.794,22.613,22.697,22.868
monaco,Netlib-C,native,160,37.974,37.805,37.636,37.811,38.104
monaco,Netlib-F,native,40,0.203,0.226,0.203,0.203,0.203
monaco,Netlib-F,native,60,1.041,1.035,1.032,1.027,1.032
monaco,Netlib-F,native,80,2.644,2.640,2.647,2.640,2.640
monaco,Netlib-F,native,100,5.656,5.638,5.655,5.685,5.694
monaco,Netlib-F,native,120,12.178,12.273,12.312,12.261,12.205
monaco,Netlib-F,native,140,22.927,22.906,22.915,23.017,23.104
monaco,Netlib-F,native,160,38.079,38.492,37.894,38.144,38.047
monaco,Netlib-C,mkl,40,0.090,0.059,0.055,0.043,0.063
monaco,Netlib-C,mkl,60,0.135,0.142,0.183,0.145,0.138
monaco,Netlib-C,mkl,80,0.481,0.491,0.485,0.490,0.499
monaco,Netlib-C,mkl,100,0.912,0.874,0.905,0.955,0.959
monaco,Netlib-C,mkl,120,2.013,2.162,2.007,2.001,2.036
monaco,Netlib-C,mkl,140,3.808,3.992,3.863,3.661,4.104
monaco,Netlib-C,mkl,160,6.586,6.811,7.106,7.302,6.850
monaco,Netlib-F,mkl,40,0.063,0.056,0.053,0.069,0.055
monaco,Netlib-F,mkl,60,0.185,0.168,0.170,0.167,0.185
monaco,Netlib-F,mkl,80,0.530,0.548,0.520,0.558,0.534
monaco,Netlib-F,mkl,100,1.038,1.014,1.048,1.056,1.016
monaco,Netlib-F,mkl,120,2.255,2.137,2.147,2.180,2.295
monaco,Netlib-F,mkl,140,4.389,4.036,3.900,4.383,4.432
monaco,Netlib-F,mkl,160,6.637,7.770,8.008,7.363,7.179
monaco,Netlib-C,gpu,40,1.320,1.234,1.087,1.258,1.299
monaco,Netlib-C,gpu,60,1.808,1.789,1.789,2.231,1.843
monaco,Netlib-C,gpu,80,2.950,2.950,2.904,2.928,2.930
monaco,Netlib-C,gpu,100,4.839,4.895,4.783,4.821,4.904
monaco,Netlib-C,gpu,120,7.743,7.660,7.622,7.665,7.649
monaco,Netlib-C,gpu,140,11.577,11.533,11.681,11.678,11.537
monaco,Netlib-C,gpu,160,16.939,16.869,16.801,16.778,16.780
monaco,Netlib-F,gpu,40,1.312,1.398,1.310,1.253,1.226
monaco,Netlib-F,gpu,60,1.830,1.846,1.847,1.860,1.841
monaco,Netlib-F,gpu,80,2.897,2.922,2.945,2.943,2.964
monaco,Netlib-F,gpu,100,4.952,5.000,4.911,4.869,4.967
monaco,Netlib-F,gpu,120,7.784,7.796,7.903,7.899,7.768
monaco,Netlib-F,gpu,140,11.832,11.706,11.647,11.749,11.828
monaco,Netlib-F,gpu,160,16.963,16.923,16.871,16.877,17.048
monaco,Netlib-C,opencl00,40,0.567,0.514,0.494,0.470,0.484
monaco,Netlib-C,opencl00,60,0.820,0.873,0.925,0.862,0.921
monaco,Netlib-C,opencl00,80,1.723,1.631,1.636,1.629,1.635
monaco,Netlib-C,opencl00,100,2.802,2.804,2.797,2.794,2.966
monaco,Netlib-C,opencl00,120,4.810,4.579,4.593,4.586,4.811
monaco,Netlib-C,opencl00,140,6.940,6.954,7.407,7.387,6.938
monaco,Netlib-C,opencl00,160,10.880,10.251,10.868,10.906,10.271
monaco,Netlib-F,opencl00,40,0.549,0.485,0.496,0.479,0.492
monaco,Netlib-F,opencl00,60,0.903,0.906,0.896,0.891,0.894
monaco,Netlib-F,opencl00,80,1.712,1.704,1.715,1.705,1.711
monaco,Netlib-F,opencl00,100,2.915,2.902,2.899,2.896,2.902
monaco,Netlib-F,opencl00,120,4.734,4.736,4.956,4.950,4.942
monaco,Netlib-F,opencl00,140,7.516,7.091,7.099,7.093,7.522
monaco,Netlib-F,opencl00,160,10.416,10.430,10.417,10.445,11.042
monaco,PATHSAMPLE,native,pfold.0.small,24.44,24.03,24.17,24.05,24.07
monaco,PATHSAMPLE,native,pfold.1.small,21.28,21.19,21.23,21.24,21.21
monaco,PATHSAMPLE,native,pfold.2.small,16.58,16.78,16.58,16.58,16.57
monaco,PATHSAMPLE,native,pfold.0.large,134.26,133.61,133.59,133.30,134.21
monaco,PATHSAMPLE,native,pfold.1.large,106.34,106.29,106.38,106.60,106.49
monaco,PATHSAMPLE,native,pfold.2.large,60.66,60.71,60.84,60.99,60.78
monaco,PATHSAMPLE,native,ngt.0.small,145.73,145.22,145.79,145.42,145.19
monaco,PATHSAMPLE,native,ngt.1.small,145.98,149.98,147.53,145.96,145.19
monaco,PATHSAMPLE,native,ngt.2.small,145.29,145.09,145.18,145.20,145.32
monaco,PATHSAMPLE,native,ngt.0.large,186.66,186.97,190.76,186.94,187.41
monaco,PATHSAMPLE,native,ngt.1.large,186.65,187.04,186.56,186.15,186.90
monaco,PATHSAMPLE,native,ngt.2.large,187.05,187.14,187.01,188.68,186.88
monaco,PATHSAMPLE,mkl,pfold.0.small,15.41,15.29,15.17,15.37,15.34
monaco,PATHSAMPLE,mkl,pfold.1.small,15.00,14.89,14.89,14.84,14.95
monaco,PATHSAMPLE,mkl,pfold.2.small,16.66,16.52,16.58,16.59,16.61
monaco,PATHSAMPLE,mkl,pfold.0.large,45.99,47.04,46.85,45.78,46.75
monaco,PATHSAMPLE,mkl,pfold.1.large,42.76,43.68,43.32,43.72,43.09
monaco,PATHSAMPLE,mkl,pfold.2.large,60.84,60.99,61.04,61.04,60.83
monaco,PATHSAMPLE,mkl,ngt.0.small,141.96,142.24,142.20,142.29,142.21
monaco,PATHSAMPLE,mkl,ngt.1.small,142.25,142.00,142.30,142.58,142.23
monaco,PATHSAMPLE,mkl,ngt.2.small,142.29,141.97,142.06,142.36,141.89
monaco,PATHSAMPLE,mkl,ngt.0.large,158.34,158.57,158.68,158.30,158.54
monaco,PATHSAMPLE,mkl,ngt.1.large,157.95,158.52,158.05,158.31,158.23
monaco,PATHSAMPLE,mkl,ngt.2.large,158.46,158.40,159.10,158.45,157.98
monaco,PATHSAMPLE,gpu,pfold.0.small,43.09,45.12,43.11,44.97,43.20
monaco,PATHSAMPLE,gpu,pfold.1.small,42.91,40.68,42.86,40.61,42.01
monaco,PATHSAMPLE,gpu,pfold.2.small,32.19,32.24,32.12,34.19,32.10
monaco,PATHSAMPLE,gpu,pfold.0.large,325.01,314.78,313.64,316.90,323.68
monaco,PATHSAMPLE,gpu,pfold.1.large,288.16,294.18,298.52,288.45,288.00
monaco,PATHSAMPLE,gpu,pfold.2.large,206.66,207.95,206.88,211.94,208.62
monaco,PATHSAMPLE,gpu,ngt.0.small,166.21,165.95,166.36,166.47,166.21
monaco,PATHSAMPLE,gpu,ngt.1.small,165.81,166.40,166.08,166.23,165.83
monaco,PATHSAMPLE,gpu,ngt.2.small,166.53,166.01,166.62,167.23,166.99
monaco,PATHSAMPLE,gpu,ngt.0.large,386.42,386.07,386.86,386.94,386.43
monaco,PATHSAMPLE,gpu,ngt.1.large,387.10,386.65,387.05,386.18,386.65
monaco,PATHSAMPLE,gpu,ngt.2.large,385.94,389.72,386.33,386.60,386.95
monaco,PATHSAMPLE,opencl00,pfold.0.small,26.31,26.23,26.18,26.31,26.22
monaco,PATHSAMPLE,opencl00,pfold.1.small,25.63,25.64,25.50,23.68,25.62
monaco,PATHSAMPLE,opencl00,pfold.2.small,24.35,24.35,24.32,24.33,24.35
monaco,PATHSAMPLE,opencl00,pfold.0.large,146.16,150.16,150.22,150.14,150.30
monaco,PATHSAMPLE,opencl00,pfold.1.large,143.78,143.42,139.48,143.37,143.71
monaco,PATHSAMPLE,opencl00,pfold.2.large,132.63,133.32,133.08,133.46,127.40
monaco,PATHSAMPLE,opencl00,ngt.0.small,150.10,151.73,154.18,150.08,150.34
monaco,PATHSAMPLE,opencl00,ngt.1.small,150.11,150.15,150.15,150.03,154.55
monaco,PATHSAMPLE,opencl00,ngt.2.small,152.24,150.20,152.59,150.07,150.49
monaco,PATHSAMPLE,opencl00,ngt.0.large,244.14,228.81,228.77,228.87,228.61
monaco,PATHSAMPLE,opencl00,ngt.1.large,246.67,228.67,242.22,229.04,228.86
monaco,PATHSAMPLE,opencl00,ngt.2.large,246.29,250.32,231.24,247.63,230.10
